id,year,month,value
21,1961,5,59.2372
22,1961,5,61.3319
23,1961,5,63.1461
24,1961,5,59.5211
25,1961,5,61.6683
26,1961,5,59.3282
27,1961,5,60.891
28,1961,5,59.6341
29,1961,5,62.9387
30,1961,5,62.7676
31,1961,5,59.0414
32,1961,5,59.2345
33,1961,5,59.2082
34,1961,5,59.9408
35,1961,5,60.7176
36,1961,5,64.5362
37,1961,5,63.8555
38,1961,5,64.2213
39,1961,5,62.2154
40,1961,5,62.2174
41,1961,5,62.7336
42,1961,5,65.8642
43,1961,5,63.3835
44,1961,5,60.0375
45,1961,5,60.089
46,1961,5,63.3202
47,1961,5,64.482
48,1961,5,59.0288
49,1961,5,63.2047
50,1961,5,62.3478
51,1961,5,59.2119
52,1961,5,63.0737
53,1961,5,60.4431
54,1961,5,63.1612
55,1961,5,60.9842
56,1961,5,59.1692
57,1961,5,62.2972
58,1961,5,59.6271
59,1961,5,60.4623
60,1961,5,58.4458
61,1961,5,59.0887
62,1961,5,60.0692
63,1961,5,60.4852
64,1961,5,62.1754
65,1961,5,58.2726
66,1961,5,59.0435
67,1961,5,61.767
68,1961,5,58.9132
69,1961,5,61.0049
70,1961,5,60.516
71,1961,5,60.1034
72,1961,5,58.7609
73,1961,5,60.3889
74,1961,5,63.0252
75,1961,5,66.0003
76,1961,5,65.8063
77,1961,5,65.4153
78,1961,5,65.0768
79,1961,5,58.3074
80,1961,5,59.6358
81,1961,5,60.4109
82,1961,5,61.246
83,1961,5,60.3122
0,1961,6,95.9189
1,1961,6,91.1211
2,1961,6,91.333
3,1961,6,98.9272
4,1961,6,89.029
5,1961,6,103.2342
6,1961,6,99.1329
7,1961,6,98.0228
8,1961,6,98.9528
9,1961,6,95.2886
10,1961,6,100.6797
11,1961,6,96.8097
12,1961,6,102.2999
13,1961,6,103.8682
14,1961,6,90.6618
15,1961,6,88.0047
16,1961,6,92.6996
17,1961,6,102.0043
18,1961,6,94.0612
19,1961,6,93.3247
20,1961,6,97.3113
21,1961,6,91.1634
22,1961,6,97.1971
23,1961,6,103.137
24,1961,6,93.2423
25,1961,6,98.7395
26,1961,6,90.8479
27,1961,6,91.3153
28,1961,6,90.7054
29,1961,6,100.4709
30,1961,6,99.3336
31,1961,6,90.966
32,1961,6,91.2252
33,1961,6,90.7998
34,1961,6,92.405
35,1961,6,96.9464
36,1961,6,105.38
37,1961,6,104.6091
38,1961,6,102.4587
39,1961,6,100.4338
40,1961,6,99.4202
41,1961,6,99.4083
42,1961,6,105.3819
43,1961,6,103.9442
44,1961,6,92.0135
45,1961,6,91.8854
46,1961,6,100.5106
47,1961,6,104.7962
48,1961,6,91.9679
49,1961,6,101.558
50,1961,6,90.8746
51,1961,6,94.3734
52,1961,6,95.97
53,1961,6,89.7513
54,1961,6,101.1454
55,1961,6,96.2548
56,1961,6,90.5869
57,1961,6,91.383
58,1961,6,93.6722
59,1961,6,92.4867
60,1961,6,91.8864
61,1961,6,93.9686
62,1961,6,90.4688
63,1961,6,91.1799
64,1961,6,100.5881
65,1961,6,90.6861
66,1961,6,91.0906
67,1961,6,87.3725
68,1961,6,91.8121
69,1961,6,91.7338
70,1961,6,93.1753
71,1961,6,90.1579
72,1961,6,90.5798
73,1961,6,93.251
74,1961,6,102.2156
75,1961,6,106.1385
76,1961,6,105.8018
77,1961,6,104.336
78,1961,6,103.5951
79,1961,6,92.5643
80,1961,6,91.3239
81,1961,6,96.25
82,1961,6,98.3043
83,1961,6,93.5199
0,1961,7,89.0495
1,1961,7,84.9697
2,1961,7,85.1594
3,1961,7,90.35
4,1961,7,83.783
5,1961,7,93.5384
6,1961,7,90.9872
7,1961,7,90.8834
8,1961,7,89.1261
9,1961,7,87.3439
10,1961,7,91.9578
11,1961,7,89.5693
12,1961,7,93.7827
13,1961,7,94.2495
14,1961,7,84.5667
15,1961,7,83.2183
16,1961,7,86.2951
17,1961,7,89.7232
18,1961,7,87.7858
19,1961,7,86.1072
20,1961,7,90.6576
21,1961,7,84.4993
22,1961,7,90.3558
23,1961,7,92.1495
24,1961,7,86.0871
25,1961,7,88.5239
26,1961,7,83.9515
27,1961,7,84.0773
28,1961,7,84.0796
29,1961,7,88.6691
30,1961,7,91.3167
31,1961,7,84.2268
32,1961,7,84.4091
33,1961,7,83.8842
34,1961,7,85.8488
35,1961,7,90.3382
36,1961,7,92.4325
37,1961,7,93.8229
38,1961,7,94.2762
39,1961,7,92.6751
40,1961,7,92.2557
41,1961,7,92.0592
42,1961,7,95.6675
43,1961,7,93.2467
44,1961,7,85.3467
45,1961,7,85.3498
46,1961,7,89.3216
47,1961,7,91.8572
48,1961,7,85.1412
49,1961,7,89.097
50,1961,7,84.3119
51,1961,7,88.4822
52,1961,7,88.0109
53,1961,7,83.8574
54,1961,7,89.8493
55,1961,7,87.5951
56,1961,7,83.8782
57,1961,7,85.0577
58,1961,7,86.8517
59,1961,7,86.1903
60,1961,7,85.8288
61,1961,7,87.5413
62,1961,7,83.9849
63,1961,7,84.7004
64,1961,7,90.0524
65,1961,7,84.4921
66,1961,7,84.4025
67,1961,7,83.9262
68,1961,7,85.1918
69,1961,7,84.6351
70,1961,7,85.8868
71,1961,7,83.4493
72,1961,7,83.9586
73,1961,7,86.358
74,1961,7,89.9563
75,1961,7,95.9022
76,1961,7,95.5177
77,1961,7,94.0442
78,1961,7,93.6549
79,1961,7,86.9072
80,1961,7,84.8692
81,1961,7,89.7377
82,1961,7,88.5629
83,1961,7,86.1288
0,1961,8,71.7205
1,1961,8,73.1071
2,1961,8,73.8893
3,1961,8,73.597
4,1961,8,71.4726
5,1961,8,74.6134
6,1961,8,72.2212
7,1961,8,72.732
8,1961,8,75.6544
9,1961,8,74.259
10,1961,8,73.2022
