id,year,month,value
40,1961,10,0.6585
41,1961,10,0.52
42,1961,10,1.1857
43,1961,10,0.9308
44,1961,10,0.0034
45,1961,10,0.1489
46,1961,10,0.0538
47,1961,10,0.2972
48,1961,10,0.0361
49,1961,10,0.0243
50,1961,10,2.2039
51,1961,10,0.0917
52,1961,10,1.4231
53,1961,10,0.4409
54,1961,10,0.0844
55,1961,10,0.0523
56,1961,10,1.0364
57,1961,10,3.0646
58,1961,10,0.2225
59,1961,10,0.3931
60,1961,10,0.1368
61,1961,10,0.0086
62,1961,10,1.0164
63,1961,10,3.7127
64,1961,10,0.1029
65,1961,10,0.9946
66,1961,10,2.1305
67,1961,10,3.7405
68,1961,10,1.3977
69,1961,10,2.8314
70,1961,10,0.8444
71,1961,10,3.6726
72,1961,10,0.8806
73,1961,10,1.0476
74,1961,10,0.1377
75,1961,10,1.1428
76,1961,10,1.6001
77,1961,10,2.3942
78,1961,10,1.9247
79,1961,10,0.1137
80,1961,10,0.1848
81,1961,10,0.113
82,1961,10,0.1098
83,1961,10,0.8726
0,1961,11,0.3777
1,1961,11,0.6647
2,1961,11,1.6256
3,1961,11,0.1917
4,1961,11,1.276
5,1961,11,0.6979
6,1961,11,0.4524
7,1961,11,0.2634
8,1961,11,0.1328
9,1961,11,0.0937
10,1961,11,0.3336
11,1961,11,0.2541
12,1961,11,0.1814
13,1961,11,0.4647
14,1961,11,1.6311
15,1961,11,2.2639
16,1961,11,0.2455
17,1961,11,0.1387
18,1961,11,0.0563
19,1961,11,0.0638
20,1961,11,0.0215
21,1961,11,0.0423
22,1961,11,0.1188
23,1961,11,0.5014
24,1961,11,0.1371
25,1961,11,0.2475
26,1961,11,1.869
27,1961,11,8.8344
28,1961,11,0.9112
29,1961,11,0.0312
30,1961,11,0.1875
31,1961,11,0.5805
32,1961,11,0.2832
33,1961,11,1.3845
34,1961,11,0.4462
35,1961,11,0.0409
36,1961,11,0.8208
37,1961,11,1.1433
38,1961,11,0.1141
39,1961,11,0.2815
40,1961,11,0.0644
41,1961,11,0.2888
42,1961,11,0.2656
43,1961,11,0.4123
44,1961,11,0.0365
45,1961,11,0.2453
46,1961,11,0.1645
47,1961,11,0.4075
48,1961,11,0.2289
49,1961,11,0.1354
50,1961,11,5.3583
51,1961,11,0.0336
