id,year,month,value
18,1961,7,0.4144
19,1961,7,4.9738
20,1961,7,-1.3166
21,1961,7,0.783
22,1961,7,-5.5921
23,1961,7,-1.4832
24,1961,7,-0.0458
25,1961,7,4.5452
26,1961,7,-0.0792
27,1961,7,-0.1516
28,1961,7,-0.3931
29,1961,7,5.5315
30,1961,7,-15.1728
31,1961,7,-0.0917
32,1961,7,2.343
33,1961,7,-0.4119
34,1961,7,0.2477
35,1961,7,2.4065
36,1961,7,0.0278
37,1961,7,1.0079
38,1961,7,-6.4402
39,1961,7,0.0928
40,1961,7,-3.137
41,1961,7,-1.8229
42,1961,7,-1.7017
43,1961,7,0.1406
44,1961,7,-1.9953
45,1961,7,2.6329
46,1961,7,3.5845
47,1961,7,-1.3898
48,1961,7,2.0613
49,1961,7,1.454
50,1961,7,-0.0463
51,1961,7,1.8329
52,1961,7,-0.4013
53,1961,7,0.7952
54,1961,7,2.2756
55,1961,7,5.3035
56,1961,7,-0.2272
57,1961,7,0.0273
58,1961,7,0.9807
59,1961,7,-0.2413
60,1961,7,-0.2499
61,1961,7,-0.3535
62,1961,7,0.0875
63,1961,7,-0.1198
64,1961,7,1.2648
65,1961,7,-0.2714
66,1961,7,0.1689
67,1961,7,0.6272
68,1961,7,-0.3759
69,1961,7,-0.3738
70,1961,7,0.7836
71,1961,7,-0.0503
72,1961,7,-0.4564
73,1961,7,-1.0199
74,1961,7,-0.6201
75,1961,7,-14.8469
76,1961,7,0.9525
77,1961,7,-13.9277
78,1961,7,-7.3923
79,1961,7,-0.0391
80,1961,7,1.3476
81,1961,7,-1.924
82,1961,7,1.6695
83,1961,7,-0.9912
0,1961,8,-3.1525
1,1961,8,-0.2622
2,1961,8,0.0343
3,1961,8,-1.9436
4,1961,8,-0.47
5,1961,8,1.7563
6,1961,8,-3.5433
7,1961,8,-3.3711
8,1961,8,-6.4614
9,1961,8,-4.1875
10,1961,8,-9.792
11,1961,8,-4.5724
12,1961,8,-13.4537
13,1961,8,-5.327
14,1961,8,0.0703
15,1961,8,-0.0193
16,1961,8,-0.8149
17,1961,8,-2.2829
18,1961,8,-0.9674
19,1961,8,-0.2765
20,1961,8,-3.7127
21,1961,8,0.0656
